Full VQE parameter scan: N=8, 30x30
  time AP: 0.0663s | E = -5.039090
  time PM: 0.6507s | E = -3.862064
  time FM: 0.6784s | E = -4.137957
  time AP: 0.0918s | E = -5.314951
  time PM: 0.6268s | E = -4.413789
  time FM: 0.5988s | E = -4.137962
  time AP: 0.0652s | E = -5.314951
  time PM: 0.6816s | E = -4.413790
  time FM: 0.6690s | E = -4.137966
  time AP: 0.0723s | E = -5.627592
  time PM: 0.7042s | E = -4.965370
  time FM: 0.6645s | E = -4.137958
  time AP: 0.0696s | E = -5.627592
  time PM: 0.6707s | E = -4.965515
  time FM: 0.7010s | E = -4.137977
  time AP: 0.0733s | E = -5.977016
  time PM: 0.6918s | E = -5.517245
  time FM: 0.6820s | E = -4.137956
  time AP: 0.0715s | E = -5.977016
  time PM: 0.6890s | E = -5.517231
  time FM: 0.6890s | E = -4.137957
  time AP: 0.1121s | E = -6.363227
  time PM: 0.7047s | E = -6.068960
  time FM: 0.6736s | E = -4.137970
  time AP: 0.0704s | E = -6.363227
  time PM: 0.6908s | E = -6.068965
  time FM: 0.6800s | E = -4.137963
  time AP: 0.0697s | E = -6.786210
  time PM: 0.6667s | E = -6.620679
  time FM: 0.6876s | E = -4.137962
  time AP: 0.0714s | E = -6.786210
  time PM: 0.6787s | E = -6.620704
  time FM: 0.7028s | E = -4.137960
  time AP: 0.0726s | E = -7.245987
  time PM: 0.6846s | E = -7.172410
  time FM: 0.6971s | E = -4.137973
  time AP: 0.0994s | E = -7.245987
  time PM: 0.6999s | E = -7.172395
  time FM: 0.6438s | E = -4.137950
  time AP: 0.0778s | E = -7.742568
  time PM: 0.6057s | E = -7.724130
  time FM: 0.6391s | E = -4.137967
  time AP: 0.0714s | E = -7.742568
  time PM: 0.7093s | E = -7.724139
  time FM: 0.6146s | E = -4.137961
  time AP: 0.0658s | E = -8.276653
  time PM: 0.7161s | E = -8.275861
  time FM: 0.6532s | E = -4.137958
  time AP: 0.1036s | E = -8.276653
  time PM: 0.5918s | E = -8.275852
  time FM: 0.5977s | E = -4.137969
  time AP: 0.0662s | E = -8.827909
  time PM: 0.6018s | E = -8.827596
  time FM: 0.5967s | E = -4.137969
  time AP: 0.0669s | E = -8.827909
  time PM: 0.5964s | E = -8.827589
  time FM: 0.6055s | E = -4.137960
  time AP: 0.0661s | E = -9.379324
  time PM: 0.6018s | E = -9.379309
  time FM: 0.8135s | E = -4.137959
  time AP: 0.1043s | E = -9.379324
  time PM: 0.6210s | E = -9.379315
  time FM: 0.6179s | E = -4.137959
  time AP: 0.0666s | E = -9.931046
  time PM: 0.6090s | E = -9.931063
  time FM: 0.6952s | E = -4.137967
  time AP: 0.0723s | E = -9.931046
  time PM: 0.7215s | E = -9.931014
  time FM: 0.8565s | E = -4.137966
  time AP: 0.1383s | E = -10.482771
  time PM: 0.8820s | E = -10.482765
  time FM: 0.7004s | E = -4.137967
  time AP: 0.0837s | E = -10.482771
  time PM: 0.6058s | E = -10.482762
  time FM: 0.5952s | E = -4.137962
  time AP: 0.0667s | E = -11.034502
  time PM: 0.5990s | E = -11.034514
  time FM: 0.5978s | E = -4.137957
  time AP: 0.0663s | E = -11.034502
  time PM: 0.5980s | E = -11.034490
  time FM: 0.6280s | E = -4.137961
  time AP: 0.0678s | E = -11.586241
  time PM: 0.6719s | E = -11.586210
  time FM: 0.6049s | E = -4.137962
  time AP: 0.0664s | E = -11.586241
  time PM: 0.5975s | E = -11.586192
  time FM: 0.6397s | E = -4.137963
  time AP: 0.0699s | E = -12.137954
  time PM: 0.6014s | E = -12.137919
  time FM: 0.6006s | E = -4.137954
  time AP: 0.0687s | E = -12.137954
  time PM: 0.6063s | E = -12.137971
  time FM: 0.6300s | E = -4.137908
  time AP: 0.0728s | E = -12.689660
  time PM: 0.6409s | E = -12.689662
  time FM: 0.6036s | E = -4.137959
  time AP: 0.0665s | E = -12.689660
  time PM: 0.5944s | E = -12.689660
  time FM: 0.7159s | E = -4.137954
  time AP: 0.0668s | E = -13.241385
  time PM: 0.6072s | E = -13.241425
  time FM: 0.6191s | E = -4.137964
  time AP: 0.0729s | E = -13.241385
  time PM: 0.6569s | E = -13.241429
  time FM: 0.6751s | E = -4.137957
  time AP: 0.0646s | E = -13.793134
  time PM: 0.5997s | E = -13.793114
  time FM: 0.6050s | E = -4.137963
  time AP: 0.0665s | E = -13.793134
  time PM: 0.7526s | E = -13.793110
  time FM: 0.9726s | E = -4.137951
  time AP: 0.0979s | E = -14.344843
  time PM: 0.6650s | E = -14.344862
  time FM: 0.6987s | E = -4.137972
  time AP: 0.0724s | E = -14.344843
  time PM: 0.6583s | E = -14.344828
  time FM: 0.6033s | E = -4.137957
  time AP: 0.0665s | E = -14.896565
  time PM: 0.6561s | E = -14.896599
  time FM: 0.6094s | E = -4.137968
  time AP: 0.0839s | E = -14.896565
  time PM: 0.6098s | E = -14.896636
  time FM: 0.6111s | E = -4.137960
  time AP: 0.0664s | E = -15.448282
  time PM: 0.6592s | E = -15.448278
  time FM: 0.6999s | E = -4.137973
  time AP: 0.0676s | E = -15.448282
  time PM: 0.6026s | E = -15.448183
  time FM: 0.6126s | E = -4.137950
  time AP: 0.0697s | E = -16.000004
  time PM: 0.6117s | E = -15.999998
  time FM: 0.5948s | E = -4.137950
  time AP: 0.0662s | E = -16.000004
  time PM: 0.6035s | E = -16.000088
  kappa column 16/30 complete
  time FM: 0.6077s | E = -4.413822
  time AP: 0.0656s | E = -4.413793
  time PM: 0.6215s | E = -4.000013
  time FM: 0.6841s | E = -4.413840
  time AP: 0.0653s | E = -4.413793
  time PM: 0.6178s | E = -4.000015
  time FM: 0.6045s | E = -4.413833
  time AP: 0.0676s | E = -4.431051
  time PM: 0.6068s | E = -3.999983
  time FM: 0.6045s | E = -4.413805
  time AP: 0.0668s | E = -4.431051
  time PM: 0.6137s | E = -3.993558
  time FM: 0.6471s | E = -4.413815
  time AP: 0.0714s | E = -4.482770
  time PM: 0.6855s | E = -1.103437
  time FM: 0.7264s | E = -4.413816
  time AP: 0.0786s | E = -4.482770
  time PM: 0.5967s | E = -1.103446
  time FM: 0.6086s | E = -4.413812
  time AP: 0.0664s | E = -4.568982
  time PM: 0.6043s | E = -1.655169
  time FM: 0.6021s | E = -4.413827
  time AP: 0.0714s | E = -4.568982
  time PM: 0.6096s | E = -1.655156
  time FM: 0.6200s | E = -4.413827
  time AP: 0.0667s | E = -4.689667
  time PM: 0.6786s | E = -2.206897
  time FM: 0.6004s | E = -4.413809
  time AP: 0.0674s | E = -4.689667
  time PM: 0.5988s | E = -2.206890
  time FM: 0.5969s | E = -4.413816
  time AP: 0.0656s | E = -4.844841
  time PM: 0.5911s | E = -2.758618
  time FM: 0.6136s | E = -4.413816
  time AP: 0.0706s | E = -4.844841
  time PM: 0.6198s | E = -2.758621
  time FM: 0.6228s | E = -4.413832
  time AP: 0.0726s | E = -5.034495
  time PM: 0.6468s | E = -3.310339
  time FM: 0.6070s | E = -4.413815
  time AP: 0.0672s | E = -5.034495
  time PM: 0.5965s | E = -3.310320
  time FM: 0.6182s | E = -4.413825
  time AP: 0.0670s | E = -5.258631
  time PM: 0.6090s | E = -3.862064
  time FM: 0.6003s | E = -4.413822
  time AP: 0.0676s | E = -5.258631
  time PM: 0.7721s | E = -3.862068
  time FM: 1.8648s | E = -4.413826
  time AP: 0.1204s | E = -5.517252
  time PM: 0.7630s | E = -4.413796
  time FM: 0.8013s | E = -4.413819
  time AP: 0.1481s | E = -5.517252
  time PM: 0.9486s | E = -4.413642
  time FM: 0.7815s | E = -4.413822
  time AP: 0.0964s | E = -5.810353
  time PM: 0.7128s | E = -4.965486
  time FM: 0.8839s | E = -4.413808
  time AP: 0.0796s | E = -5.810353
  time PM: 0.8556s | E = -4.965520
  time FM: 0.6189s | E = -4.413826
  time AP: 0.0723s | E = -6.137936
  time PM: 0.7784s | E = -5.517237
  time FM: 0.6132s | E = -4.413809
  time AP: 0.0960s | E = -6.137936
  time PM: 0.6163s | E = -5.517234
  time FM: 0.6159s | E = -4.413815
  time AP: 0.0667s | E = -6.500007
  time PM: 0.6250s | E = -6.068889
  time FM: 0.7111s | E = -4.413838
  time AP: 0.0702s | E = -6.500007
  time PM: 0.7438s | E = -6.068966
  time FM: 0.7998s | E = -4.413816
  time AP: 0.0972s | E = -6.896557
  time PM: 0.6676s | E = -6.620682
  time FM: 0.6328s | E = -4.413823
  time AP: 0.0670s | E = -6.896557
  time PM: 0.5942s | E = -6.620683
  time FM: 0.5898s | E = -4.413804
  time AP: 0.0670s | E = -7.327600
  time PM: 0.5969s | E = -7.172418
  time FM: 0.5991s | E = -4.413818
  time AP: 0.0675s | E = -7.327600
  time PM: 0.5999s | E = -7.172416
  time FM: 0.6094s | E = -4.413828
  time AP: 0.0670s | E = -7.793114
  time PM: 0.5994s | E = -7.724133
  time FM: 0.5921s | E = -4.413821
  time AP: 0.0671s | E = -7.793114
  time PM: 0.9360s | E = -7.724149
  time FM: 0.6999s | E = -4.413830
  time AP: 0.0836s | E = -8.293118
  time PM: 0.6114s | E = -8.275854
  time FM: 0.5942s | E = -4.413819
  time AP: 0.0663s | E = -8.293118
  time PM: 0.6035s | E = -8.275861
  time FM: 0.5954s | E = -4.413817
  time AP: 0.0699s | E = -8.827757
  time PM: 0.7197s | E = -8.827590
  time FM: 0.6175s | E = -4.413817
  time AP: 0.0675s | E = -8.827757
  time PM: 0.7614s | E = -8.827596
  time FM: 0.7752s | E = -4.413801
  time AP: 0.1050s | E = -9.379321
  time PM: 0.7585s | E = -9.379276
  time FM: 0.9142s | E = -4.413810
  time AP: 0.0713s | E = -9.379321
  time PM: 1.0028s | E = -9.379311
  time FM: 0.8043s | E = -4.413813
  time AP: 0.1243s | E = -9.931059
  time PM: 0.8554s | E = -9.931068
  time FM: 1.0629s | E = -4.413799
  time AP: 0.1450s | E = -9.931059
  time PM: 1.0799s | E = -9.931035
  time FM: 1.2078s | E = -4.413822
  time AP: 0.1453s | E = -10.482770
  time PM: 2.0829s | E = -10.482805
  time FM: 3.7505s | E = -4.413816
  time AP: 0.3071s | E = -10.482770
  time PM: 1.0922s | E = -10.482761
  time FM: 2.3275s | E = -4.413804
  time AP: 0.1417s | E = -11.034483
  time PM: 2.7713s | E = -11.034487
  time FM: 2.8866s | E = -4.413813
  time AP: 0.1198s | E = -11.034483
  time PM: 0.8094s | E = -11.034517
  time FM: 0.7572s | E = -4.413814
  time AP: 0.0805s | E = -11.586213
  time PM: 0.7456s | E = -11.586185
  time FM: 0.7846s | E = -4.413802
  time AP: 0.1620s | E = -11.586213
  time PM: 1.0230s | E = -11.586020
  time FM: 0.9668s | E = -4.413811
  time AP: 0.0681s | E = -12.137943
  time PM: 0.6222s | E = -12.137974
  time FM: 0.6517s | E = -4.413819
  time AP: 0.0944s | E = -12.137943
  time PM: 0.6358s | E = -12.137942
  time FM: 0.6668s | E = -4.413812
  time AP: 0.1026s | E = -12.689663
  time PM: 0.7008s | E = -12.689661
  time FM: 0.6795s | E = -4.413836
  time AP: 0.0741s | E = -12.689663
  time PM: 0.7899s | E = -12.689690
  time FM: 0.6585s | E = -4.413812
  time AP: 0.0942s | E = -13.241402
  time PM: 0.7198s | E = -13.241427
  time FM: 0.8614s | E = -4.413828
  time AP: 0.3066s | E = -13.241402
  time PM: 1.1265s | E = -13.241390
  time FM: 0.9139s | E = -4.413800
  time AP: 0.1053s | E = -13.793121
  time PM: 0.7157s | E = -13.793100
  time FM: 0.7208s | E = -4.413815
  time AP: 0.0724s | E = -13.793121
  time PM: 1.0169s | E = -13.793078
  time FM: 1.2514s | E = -4.413812
  time AP: 0.4446s | E = -14.344869
  time PM: 0.8769s | E = -14.344880
  time FM: 0.7447s | E = -4.413810
  time AP: 0.0997s | E = -14.344869
  time PM: 0.7585s | E = -14.344833
  time FM: 0.6274s | E = -4.413816
  time AP: 0.0668s | E = -14.896603
  time PM: 0.6312s | E = -14.896315
  time FM: 0.8997s | E = -4.413802
  time AP: 0.1103s | E = -14.896603
  time PM: 0.7535s | E = -14.896536
  time FM: 0.6581s | E = -4.413830
  time AP: 0.0689s | E = -15.448284
  time PM: 0.6457s | E = -15.448278
  time FM: 0.6597s | E = -4.413807
  time AP: 0.0706s | E = -15.448284
  time PM: 0.7736s | E = -15.448282
  time FM: 0.9288s | E = -4.413793
  time AP: 0.0848s | E = -16.000010
  time PM: 0.7277s | E = -16.000061
  time FM: 0.6310s | E = -4.413812
  time AP: 0.0786s | E = -16.000010
  time PM: 0.6317s | E = -16.000044
  kappa column 17/30 complete
  time FM: 0.6311s | E = -4.689676
  time AP: 0.0665s | E = -4.689655
  time PM: 0.6268s | E = -3.999050
  time FM: 0.6772s | E = -4.689676
  time AP: 0.0696s | E = -4.689655
  time PM: 0.7213s | E = -4.689274
  time FM: 0.6982s | E = -4.689684
  time AP: 0.0843s | E = -4.705897
  time PM: 0.6386s | E = -3.999528
  time FM: 1.0534s | E = -4.689697
  time AP: 0.1247s | E = -4.705897
  time PM: 1.0016s | E = -3.999918
  time FM: 1.1442s | E = -4.689679
  time AP: 0.1187s | E = -4.754575
  time PM: 1.6869s | E = -3.846934
  time FM: 0.8357s | E = -4.689664
  time AP: 0.1048s | E = -4.754575
  time PM: 0.6961s | E = -1.103426
  time FM: 0.6545s | E = -4.689656
  time AP: 0.0697s | E = -4.835710
  time PM: 0.6580s | E = -1.655167
  time FM: 0.7084s | E = -4.689677
  time AP: 0.0700s | E = -4.835710
  time PM: 0.6868s | E = -1.655169
  time FM: 0.6336s | E = -4.689697
  time AP: 0.0670s | E = -4.949304
  time PM: 0.7481s | E = -2.206868
  time FM: 0.6957s | E = -4.689615
  time AP: 0.1107s | E = -4.949304
  time PM: 0.6442s | E = -2.206892
  time FM: 0.6477s | E = -4.689688
  time AP: 0.0757s | E = -5.095347
  time PM: 0.7518s | E = -2.758612
  time FM: 0.6917s | E = -4.689670
  time AP: 0.0706s | E = -5.095347
  time PM: 0.6536s | E = -2.758584
  time FM: 0.6438s | E = -4.689657
  time AP: 0.0796s | E = -5.273846
  time PM: 0.6363s | E = -3.310333
  time FM: 0.7183s | E = -4.689649
  time AP: 0.0725s | E = -5.273846
  time PM: 0.7865s | E = -3.310344
  time FM: 0.7670s | E = -4.689673
  time AP: 0.0812s | E = -5.484798
  time PM: 0.7921s | E = -3.862050
  time FM: 0.7508s | E = -4.689676
  time AP: 0.0817s | E = -5.484798
  time PM: 0.6690s | E = -3.862071
  time FM: 0.6757s | E = -4.689676
  time AP: 0.0916s | E = -5.728207
  time PM: 0.7043s | E = -4.413764
  time FM: 0.7828s | E = -4.689694
  time AP: 0.0741s | E = -5.728207
  time PM: 0.8800s | E = -4.413782
  time FM: 0.8482s | E = -4.689678
  time AP: 0.0829s | E = -6.004066
  time PM: 0.7416s | E = -4.965516
  time FM: 0.8373s | E = -4.689677
  time AP: 0.1263s | E = -6.004066
  time PM: 0.8830s | E = -4.965519
  time FM: 1.2783s | E = -4.689679
  time AP: 0.3335s | E = -6.312377
  time PM: 0.8190s | E = -5.517258
  time FM: 0.7311s | E = -4.689672
  time AP: 0.0754s | E = -6.312377
  time PM: 0.6183s | E = -5.517247
  time FM: 0.6210s | E = -4.689682
  time AP: 0.0673s | E = -6.653150
  time PM: 0.6995s | E = -6.068959
  time FM: 0.7138s | E = -4.689689
  time AP: 0.0732s | E = -6.653150
  time PM: 0.6431s | E = -6.068959
  time FM: 0.6379s | E = -4.689668
  time AP: 0.0693s | E = -7.026374
  time PM: 0.6098s | E = -6.620683
  time FM: 0.6108s | E = -4.689669
  time AP: 0.0683s | E = -7.026374
  time PM: 0.6709s | E = -6.620682
  time FM: 0.8117s | E = -4.689670
  time AP: 0.0763s | E = -7.432052
  time PM: 0.7564s | E = -7.172414
  time FM: 0.7925s | E = -4.689677
  time AP: 0.1046s | E = -7.432052
  time PM: 0.7680s | E = -7.172405
  time FM: 0.8179s | E = -4.689653
  time AP: 0.1165s | E = -7.870200
  time PM: 0.8981s | E = -7.724144
  time FM: 1.0362s | E = -4.689640
  time AP: 0.0999s | E = -7.870200
  time PM: 1.4481s | E = -7.724142
  time FM: 2.7001s | E = -4.689638
  time AP: 0.3056s | E = -8.340779
  time PM: 2.2265s | E = -8.275869
  time FM: 0.9136s | E = -4.689659
  time AP: 0.1176s | E = -8.340779
  time PM: 0.8413s | E = -8.275861
  time FM: 0.7148s | E = -4.689678
  time AP: 0.0713s | E = -8.843834
  time PM: 2.2704s | E = -8.827587
  time FM: 1.0005s | E = -4.689674
  time AP: 0.1186s | E = -8.843834
  time PM: 0.8248s | E = -8.827578
  time FM: 0.7415s | E = -4.689643
  time AP: 0.1553s | E = -9.379315
  time PM: 0.8836s | E = -9.379316
  time FM: 0.7469s | E = -4.689674
  time AP: 0.2199s | E = -9.379315
  time PM: 1.4541s | E = -9.379335
  time FM: 1.2714s | E = -4.689688
  time AP: 1.3917s | E = -9.931048
  time PM: 3.9180s | E = -9.931061
  time FM: 2.5248s | E = -4.689680
  time AP: 0.1472s | E = -9.931048
  time PM: 0.9979s | E = -9.931038
  time FM: 1.3815s | E = -4.689635
  time AP: 0.5667s | E = -10.482775
  time PM: 0.7890s | E = -10.482760
  time FM: 0.7528s | E = -4.689668
  time AP: 0.0693s | E = -10.482775
  time PM: 1.4193s | E = -10.482725
  time FM: 1.0763s | E = -4.689689
  time AP: 0.0891s | E = -11.034492
  time PM: 0.7592s | E = -11.034482
  time FM: 0.7129s | E = -4.689673
  time AP: 0.1414s | E = -11.034492
  time PM: 1.6456s | E = -11.034488
  time FM: 1.1919s | E = -4.689665
  time AP: 0.1812s | E = -11.586225
  time PM: 1.6869s | E = -11.586205
  time FM: 0.9661s | E = -4.689671
  time AP: 0.1130s | E = -11.586225
  time PM: 1.3034s | E = -11.586222
  time FM: 1.4520s | E = -4.689671
  time AP: 0.7472s | E = -12.137951
  time PM: 1.3648s | E = -12.137967
  time FM: 2.0609s | E = -4.689653
  time AP: 0.1155s | E = -12.137951
  time PM: 0.7230s | E = -12.137967
  time FM: 0.6556s | E = -4.689654
  time AP: 0.0706s | E = -12.689676
  time PM: 0.6196s | E = -12.689655
  time FM: 0.6256s | E = -4.689656
  time AP: 0.0766s | E = -12.689676
  time PM: 0.7141s | E = -12.689660
  time FM: 1.2254s | E = -4.689675
  time AP: 0.1216s | E = -13.241412
  time PM: 2.2020s | E = -13.241387
  time FM: 0.8023s | E = -4.689620
  time AP: 0.0997s | E = -13.241412
  time PM: 0.8071s | E = -13.241427
  time FM: 1.5775s | E = -4.689672
  time AP: 0.2732s | E = -13.793118
  time PM: 1.0303s | E = -13.792955
  time FM: 1.0274s | E = -4.689676
  time AP: 0.1214s | E = -13.793118
  time PM: 1.2042s | E = -13.793152
  time FM: 1.4060s | E = -4.689674
  time AP: 0.6992s | E = -14.344851
  time PM: 1.2727s | E = -14.344835
  time FM: 1.2921s | E = -4.689662
  time AP: 0.0973s | E = -14.344851
  time PM: 0.9321s | E = -14.344830
  time FM: 0.9532s | E = -4.689672
  time AP: 0.0708s | E = -14.896569
  time PM: 0.6409s | E = -14.896612
  time FM: 0.6374s | E = -4.689686
  time AP: 0.0761s | E = -14.896569
  time PM: 0.7164s | E = -14.896598
  time FM: 0.6784s | E = -4.689652
  time AP: 0.0713s | E = -15.448287
  time PM: 0.8237s | E = -15.448298
  time FM: 0.7045s | E = -4.689677
  time AP: 0.0852s | E = -15.448287
  time PM: 0.8519s | E = -15.448286
  time FM: 0.7453s | E = -4.689686
  time AP: 0.1008s | E = -16.000013
  time PM: 1.0039s | E = -16.000042
  time FM: 2.4653s | E = -4.689677
  time AP: 0.1434s | E = -16.000013
  time PM: 2.0144s | E = -16.000013
  kappa column 18/30 complete
  time FM: 0.8526s | E = -4.965520
  time AP: 0.0919s | E = -4.965517
  time PM: 1.6968s | E = -4.000007
  time FM: 0.7023s | E = -4.965512
  time AP: 0.1524s | E = -4.965517
  time PM: 1.6857s | E = -3.999999
  time FM: 0.9910s | E = -4.965503
  time AP: 0.1803s | E = -4.980857
  time PM: 1.2739s | E = -3.999903
  time FM: 0.7518s | E = -4.965543
  time AP: 0.1014s | E = -4.980857
  time PM: 0.7926s | E = -2.482642
  time FM: 0.6223s | E = -4.965528
  time AP: 0.0667s | E = -5.026841
  time PM: 0.7118s | E = -1.103438
  time FM: 0.7963s | E = -4.965523
  time AP: 0.1032s | E = -5.026841
  time PM: 1.0004s | E = -2.417703
  time FM: 1.2246s | E = -4.965531
  time AP: 0.3957s | E = -5.103461
  time PM: 0.8762s | E = -1.655151
  time FM: 0.6843s | E = -4.965522
  time AP: 0.0900s | E = -5.103461
  time PM: 0.6897s | E = -1.655159
  time FM: 0.6089s | E = -4.965512
  time AP: 0.0666s | E = -5.210740
  time PM: 0.6255s | E = -2.206895
  time FM: 0.6680s | E = -4.965540
  time AP: 0.0872s | E = -5.210740
  time PM: 0.7210s | E = -2.206879
  time FM: 0.7922s | E = -4.965526
  time AP: 0.0972s | E = -5.348670
  time PM: 0.8202s | E = -2.758598
  time FM: 0.9564s | E = -4.965532
  time AP: 0.0987s | E = -5.348670
  time PM: 0.7188s | E = -2.758605
  time FM: 0.7464s | E = -4.965472
  time AP: 0.0780s | E = -5.517251
  time PM: 0.6347s | E = -3.310335
  time FM: 2.1842s | E = -4.965537
  time AP: 0.1044s | E = -5.517251
  time PM: 0.9742s | E = -3.310336
  time FM: 1.6504s | E = -4.965514
  time AP: 0.2096s | E = -5.716491
  time PM: 2.5106s | E = -3.862059
  time FM: 2.2010s | E = -4.965550
  time AP: 0.1280s | E = -5.716491
  time PM: 0.7772s | E = -3.862064
  time FM: 0.6931s | E = -4.965484
  time AP: 0.0718s | E = -5.946372
  time PM: 1.2707s | E = -4.413788
  time FM: 3.0908s | E = -4.965536
  time AP: 0.0945s | E = -5.946372
  time PM: 0.9034s | E = -4.413757
  time FM: 0.7612s | E = -4.965524
  time AP: 0.0778s | E = -6.206908
  time PM: 0.7489s | E = -4.965509
  time FM: 0.8078s | E = -4.965533
  time AP: 0.0827s | E = -6.206908
  time PM: 1.7432s | E = -4.965513
  time FM: 6.2152s | E = -4.965486
  time AP: 0.1489s | E = -6.498092
  time PM: 0.9083s | E = -5.517240
  time FM: 1.1494s | E = -4.965542
  time AP: 0.1089s | E = -6.498092
  time PM: 3.5375s | E = -5.517227
  time FM: 5.4328s | E = -4.965519
  time AP: 0.1346s | E = -6.819936
  time PM: 1.2103s | E = -6.068966
  time FM: 1.4871s | E = -4.965531
  time AP: 0.1364s | E = -6.819936
  time PM: 2.6703s | E = -6.068959
  time FM: 1.0008s | E = -4.965472
  time AP: 0.1227s | E = -7.172420
  time PM: 0.8181s | E = -6.620680
  time FM: 2.4428s | E = -4.965515
  time AP: 0.0905s | E = -7.172420
  time PM: 1.2283s | E = -6.620698
  time FM: 2.6086s | E = -4.965517
  time AP: 0.1160s | E = -7.555561
  time PM: 1.0459s | E = -7.172405
  time FM: 2.6718s | E = -4.965488
  time AP: 0.3665s | E = -7.555561
  time PM: 0.9389s | E = -7.172414
  time FM: 0.8557s | E = -4.965526
  time AP: 0.1147s | E = -7.969352
  time PM: 2.4832s | E = -7.724141
  time FM: 2.2661s | E = -4.965536
  time AP: 0.1572s | E = -7.969352
  time PM: 1.7570s | E = -7.724125
  time FM: 0.9726s | E = -4.965525
  time AP: 0.1237s | E = -8.413806
  time PM: 0.9688s | E = -8.275821
  time FM: 1.9944s | E = -4.965526
  time AP: 0.1120s | E = -8.413806
  time PM: 1.2751s | E = -8.275826
  time FM: 1.9931s | E = -4.965529
  time AP: 0.1300s | E = -8.888899
  time PM: 0.7588s | E = -8.827553
  time FM: 1.3626s | E = -4.965542
  time AP: 0.4631s | E = -8.888899
  time PM: 0.9195s | E = -8.827576
  time FM: 1.0623s | E = -4.965541
  time AP: 0.0925s | E = -9.394653
  time PM: 0.6807s | E = -9.379303
  time FM: 1.1876s | E = -4.965505
  time AP: 0.0763s | E = -9.394653
  time PM: 1.3663s | E = -9.379327
  time FM: 0.7386s | E = -4.965548
  time AP: 0.0870s | E = -9.931044
  time PM: 0.7264s | E = -9.931038
  time FM: 0.8750s | E = -4.965521
  time AP: 0.0909s | E = -9.931044
  time PM: 0.8793s | E = -9.931031
  time FM: 1.0886s | E = -4.965536
  time AP: 0.1182s | E = -10.482776
  time PM: 2.5176s | E = -10.482755
  time FM: 0.8097s | E = -4.965520
  time AP: 0.1079s | E = -10.482776
  time PM: 0.6935s | E = -10.482786
  time FM: 0.7084s | E = -4.965514
  time AP: 0.9184s | E = -11.034492
  time PM: 0.8965s | E = -11.033736
  time FM: 1.3160s | E = -4.965497
  time AP: 0.8894s | E = -11.034492
  time PM: 2.4091s | E = -11.034475
  time FM: 2.4026s | E = -4.965525
  time AP: 0.2077s | E = -11.586219
  time PM: 0.8833s | E = -11.586262
  time FM: 0.8176s | E = -4.965507
  time AP: 0.1431s | E = -11.586219
  time PM: 1.2141s | E = -11.586226
  time FM: 3.6534s | E = -4.965538
  time AP: 0.1516s | E = -12.137951
  time PM: 5.4892s | E = -12.137919
  time FM: 14.8198s | E = -4.965533
  time AP: 0.1714s | E = -12.137951
  time PM: 3.1854s | E = -12.137887
  time FM: 3.2193s | E = -4.965540
  time AP: 0.1920s | E = -12.689671
  time PM: 1.1454s | E = -12.689659
  time FM: 1.6382s | E = -4.965501
  time AP: 1.1214s | E = -12.689671
  time PM: 1.1262s | E = -12.688540
  time FM: 0.8482s | E = -4.965506
  time AP: 0.1353s | E = -13.241394
  time PM: 1.0506s | E = -13.241429
  time FM: 2.4701s | E = -4.965511
  time AP: 0.0948s | E = -13.241394
  time PM: 3.7493s | E = -13.241417
  time FM: 2.1355s | E = -4.965521
  time AP: 0.3169s | E = -13.793112
  time PM: 1.9644s | E = -13.793100
  time FM: 4.7616s | E = -4.965539
  time AP: 0.1476s | E = -13.793112
  time PM: 0.9696s | E = -13.793104
  time FM: 2.9810s | E = -4.965535
  time AP: 0.1333s | E = -14.344853
  time PM: 1.4460s | E = -14.344820
  time FM: 3.0888s | E = -4.965533
  time AP: 0.1132s | E = -14.344853
  time PM: 0.9262s | E = -14.344838
  time FM: 29.0354s | E = -4.965538
  time AP: 2.7156s | E = -14.896559
  time PM: 15.5101s | E = -14.896604
  time FM: 4.3178s | E = -4.965506
  time AP: 0.2189s | E = -14.896559
  time PM: 0.9087s | E = -14.896536
  time FM: 1.3895s | E = -4.965531
  time AP: 0.5270s | E = -15.448290
  time PM: 0.9338s | E = -15.448323
  time FM: 0.8359s | E = -4.965528
  time AP: 0.0907s | E = -15.448290
  time PM: 0.7591s | E = -15.448324
  time FM: 1.3134s | E = -4.965526
  time AP: 0.5420s | E = -16.000017
  time PM: 0.8702s | E = -16.000057
  time FM: 0.6994s | E = -4.965518
  time AP: 0.0975s | E = -16.000017
  time PM: 1.0736s | E = -15.999940
  kappa column 19/30 complete
  time FM: 1.1706s | E = -5.241397
  time AP: 0.0996s | E = -5.241379
  time PM: 0.8873s | E = -2.620708
  time FM: 0.8149s | E = -5.241381
  time AP: 0.1043s | E = -5.241379
  time PM: 0.7393s | E = -5.241364
  time FM: 0.8443s | E = -5.241385
  time AP: 0.3181s | E = -5.255915
  time PM: 4.4721s | E = -2.620651
  time FM: 1.2201s | E = -5.241379
  time AP: 0.1725s | E = -5.255915
  time PM: 5.6246s | E = -3.999922
  time FM: 2.2564s | E = -5.241385
  time AP: 0.4678s | E = -5.299471
  time PM: 2.1797s | E = -1.103440
  time FM: 1.0057s | E = -5.241360
  time AP: 0.1180s | E = -5.299471
  time PM: 2.5834s | E = -1.103443
  time FM: 2.4195s | E = -5.241374
  time AP: 0.1414s | E = -5.372069
  time PM: 0.9486s | E = -1.654916
  time FM: 2.7644s | E = -5.241366
